Order ID,Order Date,Region,Category,Segment,Product,Sales,Profit,Quantity
ORD-4107,2022-05-10 11:00:00,West,Furniture,Corporate,Binder,282.49,291.98,5
ORD-4108,2022-05-10 12:00:00,North,Technology,Corporate,Table,363.53,186.43,9
ORD-4109,2022-05-10 13:00:00,South,Technology,Consumer,Chair,724.21,161.43,8
ORD-4110,2022-05-10 14:00:00,North,Technology,Home Office,Printer,932.27,160.5,3
ORD-4111,2022-05-10 15:00:00,East,Technology,Corporate,Laptop,260.85,122.07,1
ORD-4112,2022-05-10 16:00:00,South,Furniture,Corporate,Laptop,174.11,145.92,8
ORD-4113,2022-05-10 17:00:00,West,Technology,Consumer,Binder,893.38,194.27,4
ORD-4114,2022-05-10 18:00:00,South,Technology,Corporate,Binder,923.75,280.55,7
ORD-4115,2022-05-10 19:00:00,North,Office Supplies,Corporate,Chair,348.74,182.81,4
ORD-4116,2022-05-10 20:00:00,North,Technology,Corporate,Chair,439.56,258.56,7
ORD-4117,2022-05-10 21:00:00,South,Technology,Corporate,Printer,694.17,260.21,1
ORD-4118,2022-05-10 22:00:00,West,Technology,Home Office,Binder,396.94,160.46,1
ORD-4119,2022-05-10 23:00:00,West,Furniture,Home Office,Table,889.44,110.77,2
ORD-4120,2022-05-11 00:00:00,West,Office Supplies,Corporate,Laptop,196.82,195.48,5
ORD-4121,2022-05-11 01:00:00,North,Technology,Corporate,Printer,134.18,139.3,6
ORD-4122,2022-05-11 02:00:00,South,Technology,Corporate,Chair,287.64,33.62,2
ORD-4123,2022-05-11 03:00:00,East,Office Supplies,Home Office,Table,357.48,119.56,1
ORD-4124,2022-05-11 04:00:00,North,Technology,Home Office,Binder,201.63,298.28,9
ORD-4125,2022-05-11 05:00:00,West,Furniture,Consumer,Phone,159.12,24.07,7
ORD-4126,2022-05-11 06:00:00,South,Technology,Consumer,Chair,780.05,212.03,8
ORD-4127,2022-05-11 07:00:00,West,Furniture,Corporate,Printer,247.85,253.94,6
ORD-4128,2022-05-11 08:00:00,East,Furniture,Corporate,Phone,922.53,198.13,9
ORD-4129,2022-05-11 09:00:00,West,Technology,Home Office,Table,431.2,175.23,8
ORD-4130,2022-05-11 10:00:00,West,Office Supplies,Corporate,Laptop,703.55,215.19,4
ORD-4131,2022-05-11 11:00:00,East,Furniture,Corporate,Table,302.86,134.51,5
ORD-4132,2022-05-11 12:00:00,South,Office Supplies,Home Office,Laptop,316.29,36.49,2
ORD-4133,2022-05-11 13:00:00,North,Technology,Home Office,Table,617.24,289.09,1
ORD-4134,2022-05-11 14:00:00,South,Furniture,Home Office,Chair,604.58,135.37,6
ORD-4135,2022-05-11 15:00:00,East,Technology,Home Office,Chair,791.86,202.96,3
ORD-4136,2022-05-11 16:00:00,West,Office Supplies,Consumer,Printer,782.03,164.08,4
ORD-4137,2022-05-11 17:00:00,South,Technology,Home Office,Phone,703.62,25.86,1
ORD-4138,2022-05-11 18:00:00,North,Technology,Home Office,Table,504.22,286.3,6
ORD-4139,2022-05-11 19:00:00,East,Furniture,Corporate,Table,901.58,239.84,8
ORD-4140,2022-05-11 20:00:00,South,Technology,Corporate,Phone,660.32,53.24,4
ORD-4141,2022-05-11 21:00:00,North,Technology,Corporate,Binder,991.18,294.68,8
ORD-4142,2022-05-11 22:00:00,East,Technology,Consumer,Printer,837.43,223.7,3
ORD-4143,2022-05-11 23:00:00,North,Furniture,Home Office,Table,139.88,146.97,7
ORD-4144,2022-05-12 00:00:00,East,Office Supplies,Home Office,Printer,388.53,187.3,3
ORD-4145,2022-05-12 01:00:00,West,Office Supplies,Consumer,Table,614.69,40.95,6
ORD-4146,2022-05-12 02:00:00,South,Technology,Home Office,Table,749.32,172.52,4
ORD-4147,2022-05-12 03:00:00,North,Furniture,Corporate,Binder,595.3,31.36,6
ORD-4148,2022-05-12 04:00:00,East,Technology,Consumer,Chair,807.52,168.01,7
ORD-4149,2022-05-12 05:00:00,North,Office Supplies,Home Office,Printer,354.39,170.28,8
ORD-4150,2022-05-12 06:00:00,North,Furniture,Consumer,Phone,265.52,263.59,6
ORD-4151,2022-05-12 07:00:00,South,Office Supplies,Consumer,Printer,148.53,220.27,4
ORD-4152,2022-05-12 08:00:00,West,Office Supplies,Home Office,Binder,615.98,82.37,9
ORD-4153,2022-05-12 09:00:00,North,Furniture,Corporate,Laptop,719.74,267.64,7
ORD-4154,2022-05-12 10:00:00,East,Furniture,Home Office,Laptop,393.53,176.24,9
ORD-4155,2022-05-12 11:00:00,East,Technology,Home Office,Binder,652.23,185.85,3
ORD-4156,2022-05-12 12:00:00,West,Technology,Corporate,Binder,146.94,59.0,5
ORD-4157,2022-05-12 13:00:00,East,Office Supplies,Home Office,Chair,189.36,258.75,1
ORD-4158,2022-05-12 14:00:00,West,Furniture,Home Office,Printer,731.58,279.98,8
ORD-4159,2022-05-12 15:00:00,East,Furniture,Home Office,Printer,431.26,234.75,1
ORD-4160,2022-05-12 16:00:00,South,Technology,Consumer,Laptop,704.2,282.82,1
ORD-4161,2022-05-12 17:00:00,North,Office Supplies,Consumer,Phone,848.55,97.67,7
ORD-4162,2022-05-12 18:00:00,South,Office Supplies,Consumer,Printer,867.36,259.72,8
ORD-4163,2022-05-12 19:00:00,North,Technology,Home Office,Table,254.95,151.78,3
ORD-4164,2022-05-12 20:00:00,North,Furniture,Corporate,Table,537.66,57.54,2
ORD-4165,2022-05-12 21:00:00,North,Technology,Consumer,Chair,760.53,203.95,7
ORD-4166,2022-05-12 22:00:00,South,Technology,Corporate,Chair,796.58,208.39,5
ORD-4167,2022-05-12 23:00:00,North,Technology,Home Office,Laptop,806.21,93.21,1
ORD-4168,2022-05-13 00:00:00,South,Technology,Consumer,Phone,305.35,17.97,2
ORD-4169,2022-05-13 01:00:00,West,Furniture,Home Office,Phone,273.28,67.96,3
ORD-4170,2022-05-13 02:00:00,East,Technology,Corporate,Binder,631.01,125.94,6
ORD-4171,2022-05-13 03:00:00,East,Furniture,Consumer,Chair,766.98,58.59,1
ORD-4172,2022-05-13 04:00:00,North,Technology,Consumer,Printer,387.23,66.27,8
ORD-4173,2022-05-13 05:00:00,South,Office Supplies,Consumer,Table,194.23,123.5,2
ORD-4174,2022-05-13 06:00:00,East,Furniture,Consumer,Printer,745.07,288.92,5
ORD-4175,2022-05-13 07:00:00,South,Office Supplies,Corporate,Table,369.73,231.63,8
ORD-4176,2022-05-13 08:00:00,South,Technology,Consumer,Laptop,249.73,102.73,5
ORD-4177,2022-05-13 09:00:00,North,Technology,Home Office,Table,232.95,285.97,8
ORD-4178,2022-05-13 10:00:00,East,Technology,Consumer,Printer,383.42,197.24,6
ORD-4179,2022-05-13 11:00:00,North,Furniture,Corporate,Printer,633.41,142.08,7
ORD-4180,2022-05-13 12:00:00,North,Office Supplies,Consumer,Phone,422.56,145.81,8
ORD-4181,2022-05-13 13:00:00,East,Furniture,Corporate,Phone,118.6,129.12,3
ORD-4182,2022-05-13 14:00:00,East,Furniture,Corporate,Chair,187.22,77.57,5
ORD-4183,2022-05-13 15:00:00,West,Technology,Home Office,Printer,361.45,122.12,7
ORD-4184,2022-05-13 16:00:00,West,Office Supplies,Consumer,Laptop,693.73,163.09,9
ORD-4185,2022-05-13 17:00:00,South,Technology,Consumer,Table,188.66,163.13,6
ORD-4186,2022-05-13 18:00:00,East,Furniture,Consumer,Chair,604.59,230.9,1
ORD-4187,2022-05-13 19:00:00,West,Technology,Home Office,Binder,207.9,114.05,8
ORD-4188,2022-05-13 20:00:00,South,Office Supplies,Home Office,Binder,290.45,217.87,6
ORD-4189,2022-05-13 21:00:00,South,Technology,Corporate,Table,254.97,177.65,1
ORD-4190,2022-05-13 22:00:00,South,Office Supplies,Corporate,Table,160.51,288.94,4
ORD-4191,2022-05-13 23:00:00,West,Office Supplies,Corporate,Table,704.2,121.73,6
ORD-4192,2022-05-14 00:00:00,East,Technology,Home Office,Phone,517.06,271.35,1
ORD-4193,2022-05-14 01:00:00,North,Furniture,Home Office,Table,847.95,247.99,5
ORD-4194,2022-05-14 02:00:00,South,Technology,Home Office,Binder,189.0,194.92,3
ORD-4195,2022-05-14 03:00:00,West,Furniture,Corporate,Table,230.26,199.81,7
ORD-4196,2022-05-14 04:00:00,West,Furniture,Home Office,Printer,375.81,34.55,8
ORD-4197,2022-05-14 05:00:00,North,Technology,Corporate,Laptop,789.28,285.57,3
ORD-4198,2022-05-14 06:00:00,North,Furniture,Corporate,Binder,375.18,41.01,3
ORD-4199,2022-05-14 07:00:00,West,Furniture,Consumer,Laptop,467.58,173.34,3
ORD-4200,2022-05-14 08:00:00,East,Technology,Consumer,Binder,371.44,105.72,6
ORD-4201,2022-05-14 09:00:00,North,Technology,Consumer,Chair,172.2,134.66,6
ORD-4202,2022-05-14 10:00:00,West,Technology,Corporate,Printer,945.49,186.95,3
ORD-4203,2022-05-14 11:00:00,North,Furniture,Consumer,Binder,593.69,273.57,6
ORD-4204,2022-05-14 12:00:00,East,Office Supplies,Consumer,Printer,809.05,142.69,9
ORD-4205,2022-05-14 13:00:00,South,Furniture,Consumer,Binder,692.52,296.44,8
ORD-4206,2022-05-14 14:00:00,North,Office Supplies,Home Office,Laptop,562.83,181.92,7
ORD-4207,2022-05-14 15:00:00,East,Technology,Corporate,Laptop,180.71,56.56,7
ORD-4208,2022-05-14 16:00:00,West,Office Supplies,Consumer,Binder,678.46,65.1,8
ORD-4209,2022-05-14 17:00:00,North,Technology,Home Office,Binder,239.83,217.67,7
ORD-4210,2022-05-14 18:00:00,North,Technology,Home Office,Phone,472.94,24.62,3
ORD-4211,2022-05-14 19:00:00,West,Office Supplies,Home Office,Printer,666.2,149.3,8
ORD-4212,2022-05-14 20:00:00,South,Technology,Consumer,Printer,804.01,52.98,8
ORD-4213,2022-05-14 21:00:00,West,Office Supplies,Home Office,Printer,716.54,135.63,1
ORD-4214,2022-05-14 22:00:00,North,Technology,Corporate,Printer,704.38,227.48,5
ORD-4215,2022-05-14 23:00:00,West,Furniture,Home Office,Chair,234.14,143.06,5
ORD-4216,2022-05-15 00:00:00,East,Furniture,Home Office,Chair,411.52,57.4,1
ORD-4217,2022-05-15 01:00:00,West,Technology,Home Office,Table,138.62,83.06,6
ORD-4218,2022-05-15 02:00:00,North,Technology,Home Office,Binder,747.53,116.59,6
ORD-4219,2022-05-15 03:00:00,West,Office Supplies,Corporate,Binder,957.33,30.17,4
ORD-4220,2022-05-15 04:00:00,South,Furniture,Consumer,Binder,337.7,179.46,6
ORD-4221,2022-05-15 05:00:00,West,Office Supplies,Corporate,Binder,178.93,186.18,6
ORD-4222,2022-05-15 06:00:00,South,Technology,Corporate,Printer,528.01,28.02,1
ORD-4223,2022-05-15 07:00:00,East,Technology,Consumer,Printer,871.03,126.67,5
ORD-4224,2022-05-15 08:00:00,South,Office Supplies,Home Office,Chair,596.78,130.06,2
ORD-4225,2022-05-15 09:00:00,West,Technology,Consumer,Laptop,142.1,106.81,7
ORD-4226,2022-05-15 10:00:00,North,Furniture,Consumer,Phone,976.85,171.74,9
ORD-4227,2022-05-15 11:00:00,South,Office Supplies,Corporate,Printer,845.78,110.33,9
ORD-4228,2022-05-15 12:00:00,East,Furniture,Consumer,Printer,218.43,130.76,9
ORD-4229,2022-05-15 13:00:00,South,Furniture,Home Office,Printer,929.62,241.28,7
ORD-4230,2022-05-15 14:00:00,South,Furniture,Corporate,Laptop,505.62,57.01,7
ORD-4231,2022-05-15 15:00:00,South,Office Supplies,Home Office,Laptop,434.71,189.54,1
ORD-4232,2022-05-15 16:00:00,East,Technology,Corporate,Chair,514.95,156.62,6
ORD-4233,2022-05-15 17:00:00,West,Furniture,Home Office,Printer,851.11,98.47,5
ORD-4234,2022-05-15 18:00:00,South,Furniture,Consumer,Phone,693.53,220.99,8
ORD-4235,2022-05-15 19:00:00,South,Furniture,Consumer,Binder,153.32,169.84,8
ORD-4236,2022-05-15 20:00:00,North,Technology,Consumer,Printer,961.84,148.43,4
ORD-4237,2022-05-15 21:00:00,East,Technology,Home Office,Chair,233.01,203.62,1
ORD-4238,2022-05-15 22:00:00,South,Office Supplies,Corporate,Chair,771.01,242.66,6
ORD-4239,2022-05-15 23:00:00,East,Technology,Corporate,Phone,672.52,292.07,1
ORD-4240,2022-05-16 00:00:00,South,Office Supplies,Corporate,Table,268.78,192.51,5
ORD-4241,2022-05-16 01:00:00,West,Office Supplies,Consumer,Chair,253.66,263.59,5
ORD-4242,2022-05-16 02:00:00,West,Office Supplies,Home Office,Laptop,883.29,10.32,3
ORD-4243,2022-05-16 03:00:00,South,Office Supplies,Corporate,Laptop,477.73,163.77,5
ORD-4244,2022-05-16 04:00:00,West,Office Supplies,Home Office,Binder,689.12,72.25,6
ORD-4245,2022-05-16 05:00:00,South,Furniture,Corporate,Chair,553.66,37.32,5
ORD-4246,2022-05-16 06:00:00,West,Technology,Consumer,Binder,754.62,164.27,1
ORD-4247,2022-05-16 07:00:00,North,Furniture,Home Office,Chair,531.32,226.58,7
ORD-4248,2022-05-16 08:00:00,North,Office Supplies,Corporate,Phone,358.64,129.56,3
ORD-4249,2022-05-16 09:00:00,North,Technology,Corporate,Printer,427.05,204.33,7
ORD-4250,2022-05-16 10:00:00,East,Furniture,Corporate,Chair,873.17,152.02,5
ORD-4251,2022-05-16 11:00:00,East,Furniture,Corporate,Table,521.23,136.75,3
ORD-4252,2022-05-16 12:00:00,North,Office Supplies,Consumer,Laptop,292.1,94.17,6
ORD-4253,2022-05-16 13:00:00,East,Furniture,Corporate,Phone,941.14,120.95,1
ORD-4254,2022-05-16 14:00:00,West,Furniture,Corporate,Printer,816.94,111.44,6
ORD-4255,2022-05-16 15:00:00,South,Furniture,Consumer,Printer,150.1,197.39,4
ORD-4256,2022-05-16 16:00:00,South,Furniture,Corporate,Laptop,999.05,43.65,4
ORD-4257,2022-05-16 17:00:00,South,Furniture,Home Office,Printer,725.43,36.86,5
ORD-4258,2022-05-16 18:00:00,North,Office Supplies,Home Office,Binder,244.24,201.4,9
ORD-4259,2022-05-16 19:00:00,East,Office Supplies,Corporate,Phone,313.45,168.43,1
ORD-4260,2022-05-16 20:00:00,West,Furniture,Consumer,Table,723.2,134.76,3
ORD-4261,2022-05-16 21:00:00,West,Office Supplies,Consumer,Laptop,801.78,54.21,4
ORD-4262,2022-05-16 22:00:00,North,Office Supplies,Consumer,Chair,315.13,129.2,2
ORD-4263,2022-05-16 23:00:00,West,Technology,Corporate,Chair,331.27,239.02,9
ORD-4264,2022-05-17 00:00:00,West,Furniture,Corporate,Chair,376.41,267.99,7
ORD-4265,2022-05-17 01:00:00,West,Office Supplies,Home Office,Phone,638.22,213.75,1
ORD-4266,2022-05-17 02:00:00,West,Office Supplies,Consumer,Table,254.63,27.37,9
ORD-4267,2022-05-17 03:00:00,East,Furniture,Corporate,Printer,193.82,204.42,6
ORD-4268,2022-05-17 04:00:00,West,Technology,Corporate,Table,710.98,79.89,2
ORD-4269,2022-05-17 05:00:00,South,Furniture,Corporate,Table,801.19,101.42,1
ORD-4270,2022-05-17 06:00:00,North,Technology,Consumer,Laptop,550.84,66.8,6
ORD-4271,2022-05-17 07:00:00,East,Furniture,Consumer,Phone,427.45,234.97,7
ORD-4272,2022-05-17 08:00:00,West,Furniture,Home Office,Chair,488.84,198.09,6
ORD-4273,2022-05-17 09:00:00,East,Furniture,Consumer,Laptop,449.57,187.43,7
ORD-4274,2022-05-17 10:00:00,West,Furniture,Corporate,Printer,963.99,203.71,6
ORD-4275,2022-05-17 11:00:00,South,Technology,Home Office,Table,791.28,78.66,8
ORD-4276,2022-05-17 12:00:00,North,Technology,Consumer,Chair,287.28,138.95,2
ORD-4277,2022-05-17 13:00:00,West,Office Supplies,Consumer,Phone,445.77,193.64,9
ORD-4278,2022-05-17 14:00:00,West,Furniture,Consumer,Binder,589.61,194.61,9
ORD-4279,2022-05-17 15:00:00,West,Technology,Consumer,Table,651.69,239.64,9
ORD-4280,2022-05-17 16:00:00,West,Technology,Corporate,Table,521.37,93.26,7
ORD-4281,2022-05-17 17:00:00,North,Technology,Consumer,Table,829.11,233.4,9
ORD-4282,2022-05-17 18:00:00,North,Furniture,Corporate,Table,790.85,137.65,1
ORD-4283,2022-05-17 19:00:00,South,Office Supplies,Corporate,Chair,554.64,204.35,3
ORD-4284,2022-05-17 20:00:00,North,Technology,Corporate,Phone,868.99,142.16,2
ORD-4285,2022-05-17 21:00:00,West,Furniture,Home Office,Laptop,775.98,285.1,1
ORD-4286,2022-05-17 22:00:00,South,Technology,Corporate,Chair,800.72,62.0,5
ORD-4287,2022-05-17 23:00:00,South,Technology,Consumer,Phone,960.76,205.75,1
ORD-4288,2022-05-18 00:00:00,South,Office Supplies,Home Office,Laptop,339.82,177.2,3
ORD-4289,2022-05-18 01:00:00,West,Technology,Consumer,Table,340.88,60.09,6
ORD-4290,2022-05-18 02:00:00,East,Technology,Corporate,Phone,900.06,29.14,6
ORD-4291,2022-05-18 03:00:00,West,Furniture,Consumer,Table,795.0,241.75,3
ORD-4292,2022-05-18 04:00:00,North,Furniture,Home Office,Phone,933.89,55.66,4
ORD-4293,2022-05-18 05:00:00,North,Office Supplies,Home Office,Printer,156.82,64.09,7
ORD-4294,2022-05-18 06:00:00,West,Furniture,Consumer,Binder,664.98,293.75,6
ORD-4295,2022-05-18 07:00:00,West,Furniture,Consumer,Table,230.17,218.01,2
ORD-4296,2022-05-18 08:00:00,South,Office Supplies,Consumer,Table,553.51,82.64,9
ORD-4297,2022-05-18 09:00:00,West,Technology,Home Office,Table,240.17,181.38,6
ORD-4298,2022-05-18 10:00:00,South,Office Supplies,Corporate,Printer,215.27,164.89,2
ORD-4299,2022-05-18 11:00:00,North,Furniture,Consumer,Chair,110.95,254.9,7
ORD-4300,2022-05-18 12:00:00,South,Office Supplies,Corporate,Laptop,667.21,221.5,4
ORD-4301,2022-05-18 13:00:00,West,Technology,Home Office,Table,423.12,251.2,1
ORD-4302,2022-05-18 14:00:00,North,Office Supplies,Consumer,Table,194.67,71.34,9
ORD-4303,2022-05-18 15:00:00,East,Furniture,Consumer,Chair,390.55,195.66,8
ORD-4304,2022-05-18 16:00:00,South,Furniture,Home Office,Chair,252.05,21.67,5
ORD-4305,2022-05-18 17:00:00,North,Office Supplies,Consumer,Binder,947.53,29.99,3
ORD-4306,2022-05-18 18:00:00,South,Technology,Corporate,Phone,388.0,216.92,4
ORD-4307,2022-05-18 19:00:00,North,Office Supplies,Home Office,Table,400.56,17.08,3
ORD-4308,2022-05-18 20:00:00,North,Technology,Home Office,Phone,855.87,178.13,8
ORD-4309,2022-05-18 21:00:00,South,Technology,Consumer,Chair,682.98,253.72,5
ORD-4310,2022-05-18 22:00:00,East,Office Supplies,Home Office,Chair,739.15,120.18,8
ORD-4311,2022-05-18 23:00:00,North,Technology,Consumer,Binder,672.4,23.0,1
ORD-4312,2022-05-19 00:00:00,North,Furniture,Consumer,Laptop,951.58,217.02,9
ORD-4313,2022-05-19 01:00:00,North,Office Supplies,Home Office,Printer,286.3,279.61,3
ORD-4314,2022-05-19 02:00:00,East,Technology,Consumer,Printer,990.14,217.98,1
ORD-4315,2022-05-19 03:00:00,East,Furniture,Corporate,Printer,847.86,177.75,3
ORD-4316,2022-05-19 04:00:00,West,Office Supplies,Corporate,Chair,630.08,76.71,2
ORD-4317,2022-05-19 05:00:00,South,Furniture,Consumer,Table,696.13,14.46,7
ORD-4318,2022-05-19 06:00:00,East,Furniture,Corporate,Binder,683.94,211.45,4
ORD-4319,2022-05-19 07:00:00,South,Furniture,Consumer,Laptop,152.56,77.0,7
ORD-4320,2022-05-19 08:00:00,West,Technology,Corporate,Printer,296.21,258.87,3
ORD-4321,2022-05-19 09:00:00,South,Office Supplies,Home Office,Binder,965.32,145.25,6
ORD-4322,2022-05-19 10:00:00,East,Office Supplies,Consumer,Chair,580.93,163.88,7
ORD-4323,2022-05-19 11:00:00,South,Technology,Consumer,Printer,440.52,228.64,7
ORD-4324,2022-05-19 12:00:00,East,Office Supplies,Consumer,Laptop,785.83,236.03,5
ORD-4325,2022-05-19 13:00:00,South,Furniture,Consumer,Phone,572.07,196.37,6
ORD-4326,2022-05-19 14:00:00,East,Office Supplies,Consumer,Laptop,111.85,282.15,3
ORD-4327,2022-05-19 15:00:00,East,Technology,Consumer,Table,762.61,294.87,4
ORD-4328,2022-05-19 16:00:00,South,Furniture,Home Office,Printer,759.0,284.6,6
ORD-4329,2022-05-19 17:00:00,West,Technology,Home Office,Printer,248.63,249.01,3
ORD-4330,2022-05-19 18:00:00,North,Furniture,Corporate,Phone,960.99,214.63,7
ORD-4331,2022-05-19 19:00:00,West,Furniture,Consumer,Phone,301.52,202.36,3
ORD-4332,2022-05-19 20:00:00,South,Office Supplies,Corporate,Printer,511.97,40.09,9
ORD-4333,2022-05-19 21:00:00,West,Furniture,Corporate,Table,203.26,88.73,4
ORD-4334,2022-05-19 22:00:00,East,Technology,Home Office,Phone,642.95,11.65,2
ORD-4335,2022-05-19 23:00:00,North,Office Supplies,Corporate,Chair,437.91,49.85,6
ORD-4336,2022-05-20 00:00:00,South,Technology,Home Office,Printer,417.86,137.38,9
ORD-4337,2022-05-20 01:00:00,South,Furniture,Corporate,Laptop,844.28,52.5,2
ORD-4338,2022-05-20 02:00:00,South,Technology,Consumer,Laptop,108.61,271.48,4
ORD-4339,2022-05-20 03:00:00,North,Technology,Corporate,Table,818.15,243.65,5
ORD-4340,2022-05-20 04:00:00,East,Furniture,Home Office,Chair,614.3,30.77,9
ORD-4341,2022-05-20 05:00:00,South,Office Supplies,Home Office,Phone,987.49,82.18,7
ORD-4342,2022-05-20 06:00:00,West,Technology,Home Office,Printer,630.5,247.53,5
ORD-4343,2022-05-20 07:00:00,South,Furniture,Corporate,Laptop,149.84,242.88,6
ORD-4344,2022-05-20 08:00:00,South,Office Supplies,Corporate,Laptop,145.58,284.18,9
ORD-4345,2022-05-20 09:00:00,South,Office Supplies,Home Office,Laptop,894.84,299.29,4
ORD-4346,2022-05-20 10:00:00,South,Office Supplies,Consumer,Laptop,857.09,293.12,2
ORD-4347,2022-05-20 11:00:00,East,Technology,Consumer,Binder,411.3,128.94,5
ORD-4348,2022-05-20 12:00:00,West,Technology,Corporate,Table,656.23,82.6,7
ORD-4349,2022-05-20 13:00:00,East,Technology,Corporate,Phone,540.63,229.94,4
ORD-4350,2022-05-20 14:00:00,West,Office Supplies,Home Office,Printer,970.45,96.79,1
ORD-4351,2022-05-20 15:00:00,South,Technology,Corporate,Printer,954.96,243.86,8
ORD-4352,2022-05-20 16:00:00,North,Furniture,Corporate,Printer,985.46,164.85,5
ORD-4353,2022-05-20 17:00:00,East,Technology,Home Office,Phone,879.8,240.24,2
ORD-4354,2022-05-20 18:00:00,North,Technology,Home Office,Table,918.6,90.01,3
ORD-4355,2022-05-20 19:00:00,East,Office Supplies,Corporate,Chair,295.55,157.33,5
ORD-4356,2022-05-20 20:00:00,South,Technology,Consumer,Table,847.91,173.57,4
ORD-4357,2022-05-20 21:00:00,East,Furniture,Corporate,Laptop,737.97,283.5,9
ORD-4358,2022-05-20 22:00:00,South,Office Supplies,Consumer,Laptop,966.51,87.31,9
ORD-4359,2022-05-20 23:00:00,East,Furniture,Consumer,Table,614.14,281.64,8
ORD-4360,2022-05-21 00:00:00,South,Office Supplies,Consumer,Table,176.65,243.41,2
ORD-4361,2022-05-21 01:00:00,South,Office Supplies,Home Office,Phone,637.66,221.96,5
ORD-4362,2022-05-21 02:00:00,West,Technology,Home Office,Phone,717.92,238.19,8
ORD-4363,2022-05-21 03:00:00,South,Furniture,Home Office,Binder,298.29,185.57,8
ORD-4364,2022-05-21 04:00:00,West,Office Supplies,Corporate,Printer,454.7,80.78,7
ORD-4365,2022-05-21 05:00:00,South,Technology,Home Office,Binder,638.65,64.95,4
ORD-4366,2022-05-21 06:00:00,North,Office Supplies,Home Office,Printer,436.7,261.24,3
ORD-4367,2022-05-21 07:00:00,South,Office Supplies,Corporate,Laptop,437.45,220.29,8
ORD-4368,2022-05-21 08:00:00,North,Office Supplies,Corporate,Binder,219.78,71.83,8
ORD-4369,2022-05-21 09:00:00,North,Office Supplies,Consumer,Binder,946.67,188.38,5
ORD-4370,2022-05-21 10:00:00,South,Office Supplies,Corporate,Chair,775.44,139.79,3
ORD-4371,2022-05-21 11:00:00,North,Office Supplies,Corporate,Table,101.12,56.01,5
ORD-4372,2022-05-21 12:00:00,West,Technology,Home Office,Phone,789.05,164.24,4
ORD-4373,2022-05-21 13:00:00,East,Office Supplies,Consumer,Binder,765.82,91.64,8
ORD-4374,2022-05-21 14:00:00,South,Furniture,Consumer,Phone,108.76,37.91,2
ORD-4375,2022-05-21 15:00:00,North,Technology,Corporate,Printer,432.64,145.42,8
ORD-4376,2022-05-21 16:00:00,South,Furniture,Home Office,Binder,646.07,181.13,6
ORD-4377,2022-05-21 17:00:00,West,Office Supplies,Home Office,Printer,507.48,23.6,4
ORD-4378,2022-05-21 18:00:00,South,Furniture,Home Office,Binder,800.19,126.61,3
ORD-4379,2022-05-21 19:00:00,South,Office Supplies,Home Office,Laptop,482.91,84.72,5
ORD-4380,2022-05-21 20:00:00,North,Office Supplies,Corporate,Chair,238.48,18.89,6
ORD-4381,2022-05-21 21:00:00,West,Technology,Home Office,Printer,978.77,46.44,1
ORD-4382,2022-05-21 22:00:00,East,Technology,Consumer,Table,317.84,50.32,1
ORD-4383,2022-05-21 23:00:00,East,Office Supplies,Consumer,Table,745.92,63.03,3
ORD-4384,2022-05-22 00:00:00,North,Technology,Corporate,Laptop,228.84,242.98,2
ORD-4385,2022-05-22 01:00:00,South,Furniture,Home Office,Laptop,396.11,137.45,1
ORD-4386,2022-05-22 02:00:00,North,Technology,Home Office,Table,497.82,52.65,8
ORD-4387,2022-05-22 03:00:00,North,Technology,Home Office,Printer,273.01,39.09,1
ORD-4388,2022-05-22 04:00:00,North,Furniture,Home Office,Table,504.96,96.4,8
ORD-4389,2022-05-22 05:00:00,South,Technology,Corporate,Chair,241.45,241.42,5
ORD-4390,2022-05-22 06:00:00,West,Office Supplies,Home Office,Binder,603.11,115.69,4
ORD-4391,2022-05-22 07:00:00,North,Furniture,Corporate,Chair,697.34,56.37,8
ORD-4392,2022-05-22 08:00:00,South,Office Supplies,Home Office,Table,156.19,127.19,8
ORD-4393,2022-05-22 09:00:00,West,Furniture,Home Office,Binder,884.02,171.04,8
ORD-4394,2022-05-22 10:00:00,North,Office Supplies,Consumer,Table,266.63,18.58,3
ORD-4395,2022-05-22 11:00:00,East,Office Supplies,Corporate,Chair,302.83,192.02,8
ORD-4396,2022-05-22 12:00:00,West,Technology,Consumer,Chair,695.21,124.58,1
ORD-4397,2022-05-22 13:00:00,North,Office Supplies,Corporate,Printer,521.88,12.82,4
ORD-4398,2022-05-22 14:00:00,West,Technology,Home Office,Printer,549.46,205.43,5
ORD-4399,2022-05-22 15:00:00,West,Furniture,Home Office,Chair,215.34,216.59,6
ORD-4400,2022-05-22 16:00:00,West,Office Supplies,Corporate,Binder,825.16,192.36,5
ORD-4401,2022-05-22 17:00:00,West,Office Supplies,Consumer,Printer,655.35,109.16,5
ORD-4402,2022-05-22 18:00:00,West,Furniture,Corporate,Printer,221.84,163.59,5
ORD-4403,2022-05-22 19:00:00,West,Furniture,Corporate,Phone,436.6,122.28,9
ORD-4404,2022-05-22 20:00:00,North,Office Supplies,Home Office,Phone,829.37,213.18,3
ORD-4405,2022-05-22 21:00:00,East,Furniture,Consumer,Printer,611.52,179.24,2
ORD-4406,2022-05-22 22:00:00,South,Technology,Corporate,Table,197.78,33.72,2
ORD-4407,2022-05-22 23:00:00,West,Furniture,Consumer,Binder,435.5,196.5,8
ORD-4408,2022-05-23 00:00:00,South,Furniture,Consumer,Laptop,318.42,209.3,5
